Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist
Sonic Unleashed,Wii,2008,Platform,Sega,1.28,0.68,0.02,0.21,2.2,2008-11-20,"Sega, Sonic Team",3.3,728.0,728.0,"Adventure, Brawler, Platform",6500.0,118.0,995.0,476.0
Star Wars: Knights of the Old Republic,XB,2003,Role-Playing,Activision,1.68,0.44,0.0,0.08,2.19,2003-07-15,"BioWare, LucasArts",4.2,839.0,839.0,"Adventure, RPG",5300.0,180.0,2300.0,705.0
Star Wars: Knights of the Old Republic,XB,2003,Role-Playing,Activision,1.68,0.44,0.0,0.08,2.19,2003-07-15,"BioWare, LucasArts",4.2,839.0,839.0,"Adventure, RPG",5300.0,180.0,2300.0,705.0
Donkey Kong Country,GB,2000,Platform,Nintendo,1.04,0.72,0.3,0.13,2.19,1994-11-18,Rare,3.9,1300.0,1300.0,"Adventure, Platform",11000.0,186.0,1900.0,514.0
Donkey Kong Country,GB,2000,Platform,Nintendo,1.04,0.72,0.3,0.13,2.19,1994-11-18,Rare,3.9,1300.0,1300.0,"Adventure, Platform",11000.0,186.0,1900.0,514.0
Donkey Kong Country,GB,2000,Platform,Nintendo,1.04,0.72,0.3,0.13,2.19,1994-11-18,Rare,3.9,1300.0,1300.0,"Adventure, Platform",11000.0,186.0,1900.0,514.0
Super Mario RPG: Legend of the Seven Stars,SNES,1996,Role-Playing,Nintendo,0.66,0.0,1.45,0.03,2.14,1996-03-09,"Square, Nintendo",4.0,832.0,832.0,"Adventure, Platform, RPG",4400.0,133.0,2300.0,858.0
Super Mario RPG: Legend of the Seven Stars,SNES,1996,Role-Playing,Nintendo,0.66,0.0,1.45,0.03,2.14,1996-03-09,"Square, Nintendo",4.0,832.0,832.0,"Adventure, Platform, RPG",4400.0,133.0,2300.0,858.0
Final Fantasy III,DS,2006,Role-Playing,Square Enix,0.91,0.05,1.07,0.09,2.12,2006-08-24,"Square, Square Enix",3.1,342.0,342.0,"Adventure, RPG",2600.0,59.0,891.0,290.0
Borderlands,PS3,2009,Shooter,Take-Two Interactive,1.2,0.62,0.0,0.29,2.11,2009-10-20,"2K Games, Gearbox Software",3.1,484.0,484.0,"RPG, Shooter",9100.0,98.0,1200.0,450.0
Borderlands,PS3,2009,Shooter,Take-Two Interactive,1.2,0.62,0.0,0.29,2.11,2009-10-20,"2K Games, Gearbox Software",3.1,484.0,484.0,"RPG, Shooter",9100.0,98.0,1200.0,450.0
Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,1.63,0.33,0.0,0.15,2.11,2011-04-19,"NetherRealm Studios, WB Games",3.6,468.0,468.0,Fighting,6600.0,19.0,289.0,120.0
Portal 2,X360,2011,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
Portal 2,X360,2011,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
Portal 2,X360,2011,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
Devil May Cry 3: Dante's Awakening,PS2,2005,Action,Capcom,0.99,0.63,0.29,0.19,2.09,2005-02-17,"Capcom, Capcom Production Studio 1",4.2,909.0,909.0,"Adventure, Brawler, Shooter",6100.0,116.0,1600.0,648.0
Devil May Cry 3: Dante's Awakening,PS2,2005,Action,Capcom,0.99,0.63,0.29,0.19,2.09,2005-02-17,"Capcom, Capcom Production Studio 1",4.2,909.0,909.0,"Adventure, Brawler, Shooter",6100.0,116.0,1600.0,648.0
Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami Digital Entertainment,0.46,0.42,0.96,0.25,2.09,2010-04-29,"Kojima Productions, Konami",3.5,498.0,498.0,"Shooter, Strategy",4000.0,68.0,1300.0,566.0
Skate 3,PS3,2010,Sports,Electronic Arts,0.79,0.94,0.0,0.35,2.08,2010-05-11,"EA Black Box, Electronic Arts",4.0,318.0,318.0,Sport,4100.0,44.0,313.0,188.0
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07,2011-09-22,"FromSoftware, Bandai Namco Entertainment",4.3,2100.0,2100.0,"Adventure, RPG",14000.0,447.0,2500.0,1400.0
Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005,Role-Playing,Nintendo,1.16,0.06,0.83,0.0,2.05,2005-11-17,"Chunsoft, Nintendo",3.7,273.0,273.0,"Adventure, RPG, Turn Based Strategy",3800.0,28.0,441.0,154.0
NBA Jam,GEN,1992,Sports,Arena Entertainment,1.75,0.25,0.0,0.05,2.05,1993-06-02,Midway,3.6,106.0,106.0,Sport,847.0,0.0,64.0,23.0
Donkey Kong Country,GBA,2003,Platform,Nintendo,1.2,0.48,0.29,0.07,2.04,1994-11-18,Rare,3.9,1300.0,1300.0,"Adventure, Platform",11000.0,186.0,1900.0,514.0
Donkey Kong Country,GBA,2003,Platform,Nintendo,1.2,0.48,0.29,0.07,2.04,1994-11-18,Rare,3.9,1300.0,1300.0,"Adventure, Platform",11000.0,186.0,1900.0,514.0
Donkey Kong Country,GBA,2003,Platform,Nintendo,1.2,0.48,0.29,0.07,2.04,1994-11-18,Rare,3.9,1300.0,1300.0,"Adventure, Platform",11000.0,186.0,1900.0,514.0
Dead Space,PS3,2008,Action,Electronic Arts,1.05,0.67,0.0,0.3,2.02,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
Dead Space,PS3,2008,Action,Electronic Arts,1.05,0.67,0.0,0.3,2.02,2008-10-14,"EA Redwood Shores, Electronic Arts",4.0,1200.0,1200.0,Shooter,9600.0,302.0,2700.0,1100.0
Dead Space,PS3,2008,Action,Electronic Arts,1.05,0.67,0.0,0.3,2.02,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
Dead Space,PS3,2008,Action,Electronic Arts,1.05,0.67,0.0,0.3,2.02,2008-10-14,"EA Redwood Shores, Electronic Arts",4.0,1200.0,1200.0,Shooter,9600.0,302.0,2700.0,1100.0
Dead Space,PS3,2008,Action,Electronic Arts,1.05,0.67,0.0,0.3,2.02,2023-01-27,"Motive Studios, Electronic Arts",4.3,501.0,501.0,"Adventure, RPG, Shooter",1300.0,248.0,985.0,1900.0
Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft,1.2,0.62,0.0,0.18,2.01,2016-03-07,"Ubisoft Entertainment, Massive Entertainment",2.8,239.0,239.0,"Adventure, RPG, Shooter, Strategy, Tactical",2900.0,40.0,332.0,78.0
LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,0.77,0.85,0.01,0.37,2.0,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,0.77,0.85,0.01,0.37,2.0,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
Fire Emblem: Awakening,3DS,2012,Role-Playing,Nintendo,0.89,0.45,0.53,0.13,2.0,2012-04-19,"Intelligent Systems Co., Ltd., Nintendo",3.8,1200.0,1200.0,"Adventure, RPG, Strategy",9500.0,287.0,2000.0,814.0
Battlefield 4,XOne,2013,Shooter,Electronic Arts,1.25,0.58,0.0,0.16,1.98,2013-10-29,"EA Digital Illusions CE, Electronic Arts",3.5,431.0,431.0,Shooter,7100.0,72.0,506.0,124.0
Resident Evil 6,X360,2012,Shooter,Capcom,1.11,0.63,0.07,0.16,1.98,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
Resident Evil 6,X360,2012,Shooter,Capcom,1.11,0.63,0.07,0.16,1.98,2012-10-02,Capcom,2.5,888.0,888.0,"Adventure, Shooter",7800.0,189.0,1800.0,552.0
Devil May Cry 2,PS2,2003,Action,Capcom,0.71,0.58,0.51,0.17,1.97,2003-01-25,"Capcom, Capcom Production Studio 1",1.6,620.0,620.0,"Adventure, Brawler",6400.0,56.0,1600.0,517.0
BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96,2013-02-26,"Irrational Games, 2K Games",3.5,1500.0,1500.0,"Adventure, Shooter",18000.0,197.0,4100.0,949.0
Crash Nitro Kart,PS2,2003,Racing,Vivendi Games,0.74,1.01,0.0,0.2,1.95,2003-11-11,"Vicarious Visions, Universal Interactive Studios",3.1,141.0,141.0,Racing,1700.0,4.0,139.0,52.0
Grand Theft Auto: San Andreas,XB,2005,Action,Take-Two Interactive,1.26,0.61,0.0,0.09,1.95,2004-10-26,"Rockstar Games, Rockstar North",4.1,1500.0,1500.0,"Adventure, Racing, Shooter",19000.0,270.0,2400.0,742.0
Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,1.15,0.61,0.0,0.17,1.93,2013-10-16,"WB Games, WB Games Montréal",3.4,642.0,642.0,"Adventure, Brawler",7800.0,125.0,1700.0,632.0
Mario Super Sluggers,Wii,2008,Sports,Nintendo,1.51,0.0,0.29,0.12,1.93,2008-06-19,"Namco Bandai Games, Nintendo",3.7,153.0,153.0,Sport,1800.0,4.0,133.0,81.0
The Legend of Zelda: Oracle of Ages,GB,2001,Action,Nintendo,0.92,0.53,0.41,0.06,1.92,2001-02-27,"Nintendo, Capcom",3.7,512.0,512.0,"Adventure, RPG",2800.0,60.0,1500.0,492.0
Mario Party 3,N64,2000,Misc,Nintendo,0.72,0.16,1.01,0.02,1.91,2000-12-07,"Nintendo, Hudson Soft",3.7,219.0,219.0,Card & Board Game,2800.0,6.0,168.0,123.0
Star Wars: The Force Unleashed,Wii,2008,Action,LucasArts,1.14,0.57,0.0,0.19,1.91,2008-09-16,"THQ Wireless, Aspyr Media",3.2,417.0,417.0,"Adventure, Brawler, RPG",7400.0,50.0,823.0,350.0
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,0.59,0.92,0.06,0.32,1.9,2012-05-15,"Rockstar Games, Rockstar Vancouver",3.7,593.0,593.0,Shooter,5600.0,43.0,1000.0,518.0
Donkey Kong Country Returns,3DS,2013,Platform,Nintendo,0.73,0.62,0.4,0.12,1.87,2010-11-21,"Retro Studios, Nintendo",3.9,521.0,521.0,"Adventure, Platform",5300.0,67.0,1100.0,443.0
The Legend of Zelda: Oracle of Seasons,GB,2001,Adventure,Nintendo,0.87,0.52,0.41,0.06,1.86,2001-02-27,"Nintendo, Capcom",3.7,544.0,544.0,"Adventure, RPG",3100.0,65.0,1600.0,489.0
Chrono Cross,PS,1999,Role-Playing,SquareSoft,0.62,0.42,0.69,0.12,1.86,1999-11-18,Square,4.0,554.0,554.0,RPG,1700.0,60.0,1500.0,768.0
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84,2020-11-12,"Bluepoint Games, Sony Interactive Entertainment",3.9,880.0,880.0,"Adventure, RPG",4100.0,403.0,2400.0,2100.0
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84,2020-11-12,"Bluepoint Games, Sony Interactive Entertainment",3.9,880.0,880.0,"Adventure, RPG",4100.0,403.0,2400.0,2100.0
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84,2009-02-05,"FromSoftware, Atlus",4.1,1200.0,1200.0,"Adventure, RPG",5500.0,155.0,1700.0,1200.0
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84,2020-11-12,"Bluepoint Games, Sony Interactive Entertainment",3.9,880.0,880.0,"Adventure, RPG",4100.0,403.0,2400.0,2100.0
Just Cause 3,PS4,2015,Action,Square Enix,0.46,1.02,0.07,0.28,1.83,2015-11-30,"Avalanche Studios, Square Enix",3.1,269.0,269.0,Adventure,4900.0,93.0,1000.0,155.0
Secret of Mana,SNES,1993,Role-Playing,SquareSoft,0.25,0.07,1.49,0.02,1.83,1993-08-06,"Square Enix, Square",3.3,413.0,413.0,RPG,1900.0,57.0,1300.0,511.0
The Evil Within,PS4,2014,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81,2014-10-14,"Tango Gameworks, Bethesda Softworks",3.4,629.0,629.0,"Adventure, Shooter",4800.0,140.0,1800.0,822.0
Crazy Taxi,DC,2000,Racing,Sega,1.1,0.51,0.12,0.08,1.81,1999-02-12,"Sega, Hitmaker",3.6,425.0,425.0,"Arcade, Racing",4800.0,19.0,556.0,227.0
Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,0.52,0.88,0.06,0.34,1.79,2013-10-08,"Quantic Dream, Sony Computer Entertainment",2.7,433.0,433.0,Adventure,5400.0,52.0,1100.0,524.0
Just Cause 2,PS3,2010,Action,Square Enix,0.45,0.94,0.06,0.33,1.78,2010-03-23,"Avalanche Studios, Eidos Interactive",3.2,302.0,302.0,"Adventure, Racing, Shooter",5100.0,36.0,771.0,142.0
Dragon's Dogma,PS3,2012,Role-Playing,Capcom,0.41,0.46,0.72,0.19,1.78,2012-05-22,Capcom,3.7,210.0,210.0,"Brawler, RPG",1100.0,45.0,487.0,206.0
Metroid II: Return of Samus,GB,1991,Adventure,Nintendo,0.85,0.31,0.56,0.04,1.76,1991-08-26,"Nintendo, Nintendo R&D1",3.1,445.0,445.0,"Adventure, Platform, Shooter",2100.0,39.0,595.0,193.0
BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76,2013-02-26,"Irrational Games, 2K Games",3.5,1500.0,1500.0,"Adventure, Shooter",18000.0,197.0,4100.0,949.0
Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,0.9,0.37,0.25,0.24,1.75,2002-03-28,"Square, Disney Interactive Studios",3.6,1300.0,1300.0,"Adventure, RPG",12000.0,266.0,2100.0,1000.0
Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,0.9,0.37,0.25,0.24,1.75,2002-03-28,"Square, Disney Interactive Studios",3.6,1300.0,1300.0,"Adventure, RPG",12000.0,266.0,2100.0,1000.0
Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,0.9,0.37,0.25,0.24,1.75,2002-03-28,"Square, Disney Interactive Studios",3.6,1300.0,1300.0,"Adventure, RPG",12000.0,266.0,2100.0,1000.0
Star Wars: Battlefront,XB,2004,Shooter,Activision,1.24,0.45,0.0,0.07,1.75,2004-09-20,"Pandemic Studios, LucasArts",3.5,255.0,255.0,Shooter,4100.0,9.0,261.0,109.0
Disney's Aladdin,SNES,1993,Platform,Capcom,0.94,0.34,0.21,0.27,1.75,1993-11-21,Capcom,3.4,203.0,203.0,"Adventure, Arcade, Platform",2200.0,9.0,192.0,85.0
Kirby's Adventure,NES,1993,Platform,Nintendo,0.79,0.14,0.8,0.02,1.75,1993-03-23,"HAL Laboratory, Nintendo",3.6,718.0,718.0,Platform,6000.0,61.0,690.0,217.0
Kirby's Adventure,NES,1993,Platform,Nintendo,0.79,0.14,0.8,0.02,1.75,1993-03-23,"HAL Laboratory, Nintendo",3.6,718.0,718.0,Platform,6000.0,61.0,690.0,217.0
Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74,2002-02-28,"Monolith Soft, Namco",3.7,412.0,412.0,"Adventure, RPG",1200.0,103.0,1300.0,575.0
Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74,2011-04-18,"Valve, Electronic Arts",4.4,2900.0,2900.0,"Adventure, Platform, Puzzle, Shooter",29000.0,471.0,3900.0,1200.0
Sonic Colors,Wii,2010,Platform,Sega,0.96,0.61,0.01,0.16,1.74,2010-11-11,"SEGA of America, Sonic Team",3.4,609.0,609.0,"Adventure, Platform",5100.0,44.0,690.0,342.0
Sonic Colors,Wii,2010,Platform,Sega,0.96,0.61,0.01,0.16,1.74,2010-11-11,"SEGA of America, Sonic Team",3.4,609.0,609.0,"Adventure, Platform",5100.0,44.0,690.0,342.0
Overwatch,PS4,2016,Shooter,Activision,0.64,0.68,0.14,0.26,1.73,2016-05-24,"Blizzard Entertainment, Square Enix",3.2,957.0,957.0,"Shooter, Strategy",19000.0,436.0,411.0,214.0
Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.52,0.01,0.14,1.73,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.52,0.01,0.14,1.73,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.52,0.01,0.14,1.73,2012-10-09,"Arkane Studios, Bethesda Softworks",3.9,1100.0,1100.0,"Adventure, RPG",14000.0,268.0,3100.0,866.0
Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,0.41,0.98,0.0,0.33,1.72,2011-11-08,"Sledgehammer Games, Activision",3.2,587.0,587.0,"Adventure, Shooter, Tactical",10000.0,27.0,492.0,195.0
Toy Story 2: Buzz Lightyear to the Rescue!,PS,1998,Platform,Activision,0.99,0.64,0.0,0.08,1.71,1999-11-22,"Activision, ""Travellers Tales""",3.4,245.0,245.0,"Adventure, Platform",2300.0,26.0,262.0,117.0
Saints Row 2,PS3,2008,Action,THQ,0.88,0.54,0.02,0.25,1.69,2008-10-14,"Volition, THQ",3.7,412.0,412.0,"Adventure, Racing, Shooter",3600.0,56.0,803.0,191.0
Saints Row IV,X360,2013,Action,Deep Silver,1.01,0.53,0.01,0.14,1.69,2013-08-19,"Volition, Deep Silver",3.1,386.0,386.0,"Adventure, Shooter",7200.0,64.0,775.0,176.0
Dragon Age: Origins,PS3,2009,Role-Playing,Electronic Arts,0.96,0.44,0.08,0.22,1.69,2009-11-03,"Electronic Arts, BioWare",4.0,712.0,712.0,RPG,6100.0,148.0,1700.0,534.0
Dragon Age: Origins,PS3,2009,Role-Playing,Electronic Arts,0.96,0.44,0.08,0.22,1.69,2009-11-03,"Electronic Arts, BioWare",4.0,712.0,712.0,RPG,6100.0,148.0,1700.0,534.0
Sid Meier's Civilization V,PC,2010,Strategy,Take-Two Interactive,0.98,0.52,0.0,0.19,1.69,2010-09-21,"2K Games, Firaxis Games",3.9,320.0,320.0,"Simulator, Strategy, Turn Based Strategy",5400.0,56.0,369.0,140.0
Resident Evil 4,GC,2005,Action,Capcom,0.98,0.42,0.22,0.06,1.69,2005-01-11,"Capcom, Capcom Production Studio 4",4.3,2300.0,2300.0,Shooter,14000.0,360.0,3000.0,1200.0
Resident Evil 4,GC,2005,Action,Capcom,0.98,0.42,0.22,0.06,1.69,2005-01-11,"Capcom, Capcom Production Studio 4",4.3,2300.0,2300.0,Shooter,14000.0,360.0,3000.0,1200.0
Resident Evil 4,GC,2005,Action,Capcom,0.98,0.42,0.22,0.06,1.69,2005-01-11,"Capcom, Capcom Production Studio 4",4.3,2300.0,2300.0,Shooter,14000.0,360.0,3000.0,1200.0
LEGO Batman 2: DC Super Heroes,X360,2012,Action,Warner Bros. Interactive Entertainment,0.9,0.64,0.0,0.15,1.68,2012-06-19,"Feral Interactive, ""Travellers Tales""",3.5,446.0,446.0,"Adventure, Brawler, Platform",4600.0,41.0,821.0,132.0
Metroid Fusion,GBA,2002,Action,Nintendo,1.18,0.27,0.17,0.06,1.68,2002-11-17,"Nintendo, Nintendo R&D1",4.0,1300.0,1300.0,"Adventure, Platform, Shooter",7900.0,146.0,2000.0,799.0
Star Wars: Battlefront II,XB,2005,Shooter,Activision,1.22,0.39,0.0,0.06,1.67,2005-10-31,"Pandemic Studios, LucasArts",4.0,650.0,650.0,Shooter,7700.0,35.0,520.0,189.0
Max Payne 3,X360,2012,Shooter,Take-Two Interactive,0.86,0.64,0.01,0.14,1.66,2012-05-15,"Rockstar Games, Rockstar Vancouver",3.7,593.0,593.0,Shooter,5600.0,43.0,1000.0,518.0
Dragon Ball Z: Budokai Tenkaichi,PS2,2005,Fighting,Atari,0.96,0.12,0.54,0.04,1.66,2005-10-06,"Spike, Bandai",2.9,96.0,96.0,Fighting,1700.0,2.0,69.0,29.0
Ms. Pac-Man,2600,1981,Puzzle,Atari,1.54,0.1,0.0,0.02,1.65,1982-02-03,"Atari, Inc., General Computer Corporation (GCC)",3.6,198.0,198.0,Arcade,1600.0,1.0,45.0,38.0
Prince of Persia: Warrior Within,PS2,2004,Action,Ubisoft,0.54,0.88,0.0,0.22,1.64,2004-11-30,"Ubisoft Montreal, Ubisoft Entertainment",3.5,237.0,237.0,"Adventure, Fighting, Platform",2800.0,20.0,551.0,220.0
Until Dawn,PS4,2015,Adventure,Sony Computer Entertainment Europe,0.44,0.89,0.05,0.25,1.64,2015-08-25,"Supermassive Games, Sony Computer Entertainment",3.4,812.0,812.0,Adventure,8000.0,85.0,1200.0,585.0
Call of Duty: Black Ops,PC,2009,Shooter,Activision,0.58,0.81,0.0,0.24,1.63,2010-11-09,"Activision, Treyarch",3.7,920.0,920.0,Shooter,14000.0,44.0,611.0,318.0
Call of Duty: Black Ops,PC,2009,Shooter,Activision,0.58,0.81,0.0,0.24,1.63,2010-11-09,"Activision, Treyarch",3.7,920.0,920.0,Shooter,14000.0,44.0,611.0,318.0
Sonic Generations,PS3,2011,Platform,Sega,0.6,0.73,0.02,0.28,1.63,2011-11-01,"Sonic Team, Sega",3.8,1100.0,1100.0,"Adventure, Platform",9900.0,133.0,1700.0,480.0
Just Cause 2,X360,2010,Action,Square Enix,0.59,0.85,0.02,0.17,1.62,2010-03-23,"Avalanche Studios, Eidos Interactive",3.2,302.0,302.0,"Adventure, Racing, Shooter",5100.0,36.0,771.0,142.0
Far Cry 4,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61,2014-11-18,Ubisoft Montreal,3.2,558.0,558.0,"Adventure, Shooter, Tactical",8500.0,90.0,1300.0,442.0
Far Cry 4,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61,2014-11-18,Ubisoft Montreal,3.2,558.0,558.0,"Adventure, Shooter, Tactical",8500.0,90.0,1300.0,442.0
Silent Hill,PS,1999,Action,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6,1999-02-23,"Konami, Team Silent",4.1,1300.0,1300.0,"Adventure, Puzzle",6800.0,272.0,2300.0,1600.0
Silent Hill,PS,1999,Action,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6,1999-02-23,"Konami, Team Silent",4.1,1300.0,1300.0,"Adventure, Puzzle",6800.0,272.0,2300.0,1600.0
Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,Square Enix,0.19,0.02,1.36,0.02,1.6,2008-07-17,"Chunsoft, Square Enix",4.2,371.0,371.0,RPG,1400.0,85.0,1000.0,478.0
The Legend of Zelda: Twilight Princess,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59,2006-11-19,"Nintendo, Nintendo EAD Software Development Group No.3",4.1,642.0,642.0,"Adventure, RPG",6000.0,82.0,1100.0,466.0
The Legend of Zelda: Twilight Princess,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59,2006-11-19,"Nintendo, Nintendo EAD Software Development Group No.3",4.0,899.0,899.0,"Adventure, RPG",10000.0,228.0,2500.0,1300.0
The Legend of Zelda: Twilight Princess,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59,2006-11-19,"Nintendo, Nintendo EAD Software Development Group No.3",4.1,642.0,642.0,"Adventure, RPG",6000.0,82.0,1100.0,466.0
Devil May Cry 4,PS3,2008,Action,Capcom,0.58,0.46,0.34,0.21,1.59,2008-01-31,"Capcom, Capcom Production Studio 1",3.6,511.0,511.0,"Adventure, Brawler",6500.0,84.0,1700.0,681.0
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,0.95,0.5,0.0,0.14,1.59,2010-06-25,"WB Games, ""Travellers Tales""",3.2,349.0,349.0,"Adventure, Platform, Puzzle",4100.0,53.0,449.0,113.0
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.29,1.58,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.29,1.58,2014-05-20,"MachineGames, Bethesda Softworks",3.6,794.0,794.0,"Adventure, Shooter",8400.0,149.0,2200.0,722.0
Guitar Hero 5,Wii,2009,Misc,Activision,0.94,0.49,0.0,0.15,1.58,2009-09-01,"Activision, Neversoft Entertainment",3.2,63.0,63.0,Music,1100.0,0.0,65.0,22.0
Twisted Metal,PS,1995,Action,Sony Computer Entertainment,1.32,0.19,0.0,0.05,1.56,1995-11-05,"Eat Sleep Play Inc., Sony Computer Entertainment",3.1,117.0,117.0,"Fighting, Racing, Shooter",986.0,1.0,148.0,81.0
Dark Souls III,PS4,2016,Role-Playing,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56,2016-03-24,"Bandai Namco Entertainment, FromSoftware",4.2,2400.0,2400.0,"Adventure, RPG",19000.0,851.0,4300.0,2200.0
Dark Souls III,PS4,2016,Role-Playing,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56,2016-03-24,"Bandai Namco Entertainment, FromSoftware",4.2,2400.0,2400.0,"Adventure, RPG",19000.0,851.0,4300.0,2200.0
Dark Souls III,PS4,2016,Role-Playing,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56,2016-03-24,"Bandai Namco Entertainment, FromSoftware",4.2,2400.0,2400.0,"Adventure, RPG",19000.0,851.0,4300.0,2200.0
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56,2013-09-30,"WB Games, ""Travellers Tales""",3.6,522.0,522.0,"Adventure, Brawler, Puzzle",6000.0,65.0,592.0,126.0
